Provider Id,Provider Name,Total_Discharges
100285,MEMORIAL HOSPITAL MIRAMAR,1208.0
50588,SAN DIMAS COMMUNITY HOSPITAL,1206.0
180128,THREE RIVERS MEDICAL CENTER,1205.0
260175,GOLDEN VALLEY MEMORIAL HOSPITAL,1204.0
330240,HARLEM HOSPITAL CENTER,1203.0
110150,OCONEE REGIONAL MEDICAL CENTER,1202.0
50136,PETALUMA VALLEY HOSPITAL,1201.0
100014,FLORIDA HOSPITAL NEW SMYRNA,1200.0
330397,INTERFAITH MEDICAL CENTER,1198.0
340145,CAROLINAS MEDICAL CENTER-LINCOLN,1196.0
450716,CYPRESS FAIRBANKS MEDICAL CENTER,1195.0
390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,1193.0
100314,WEST KENDALL BAPTIST HOSPITAL,1192.0
70004,SHARON HOSPITAL,1191.0
30043,SIERRA VISTA REGIONAL HEALTH CENTER INC,1189.0
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1186.0
360044,WAYNE HOSPITAL,1186.0
210017,GARRETT COUNTY MEMORIAL HOSPITAL,1184.0
10148,EVERGREEN MEDICAL CENTER,1183.0
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,1183.0
430013,AVERA QUEEN OF PEACE,1183.0
60006,MONTROSE MEMORIAL HOSPITAL,1181.0
210058,UNIV OF MD REHABILITATION &  ORTHOPAEDIC INSTITUTE,1180.0
150059,RIVERVIEW HOSPITAL,1179.0
190014,TECHE REGIONAL MEDICAL CENTER,1179.0
60104,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,1178.0
10079,ATHENS LIMESTONE HOSPITAL,1176.0
50018,PACIFIC ALLIANCE MEDICAL CENTER,1175.0
140210,HARRISBURG MEDICAL CENTER,1175.0
240052,LAKE REGION HEALTHCARE CORPORATION,1173.0
180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,1172.0
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,1171.0
260062,ST LUKES NORTHLAND HOSPITAL,1171.0
310119,UNIVERSITY HOSPITAL,1171.0
100076,METROPOLITAN HOSPITAL OF MIAMI,1171.0
450875,QUAIL CREEK SURGICAL HOSPITAL,1167.0
490045,NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER,1164.0
370089,NORTHEASTERN HEALTH SYSTEM,1164.0
390093,CLARION HOSPITAL,1163.0
50568,MADERA COMMUNITY HOSPITAL,1162.0
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,1162.0
370022,JACKSON COUNTY MEMORIAL HOSPITAL,1160.0
370097,SOUTHWESTERN MEDICAL CENTER,1159.0
280077,FREMONT AREA MEDICAL CENTER,1158.0
670088,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI,1156.0
330205,ST ANTHONY COMMUNITY HOSPITAL,1155.0
30043,CANYON VISTA MEDICAL CENTER,1155.0
250007,MERIT HEALTH BILOXI,1153.0
50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,1153.0
140174,PRESENCE MERCY MEDICAL CENTER,1153.0
100296,DOCTORS HOSPITAL,1152.0
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,1151.0
60071,DELTA COUNTY MEMORIAL HOSPITAL,1149.0
490019,CULPEPER REGIONAL HOSPITAL,1149.0
390031,LEHIGH VALLEY HOSPITAL-SCHUYLKILL E. NORWEGIAN STR,1148.0
250122,NATCHEZ COMMUNITY HOSPITAL/SWING BED,1146.0
420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,1142.0
450742,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,1141.0
150069,"KING'S DAUGHTERS' HOSPITAL AND HEALTH SERVICES,THE",1140.0
210064,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,1140.0
230058,MERCY HOSPITAL - GRAYLING,1140.0
330211,CLAXTON-HEPBURN MEDICAL CENTER,1139.0
370222,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C",1138.0
460041,DAVIS HOSPITAL AND MEDICAL CENTER,1138.0
330223,MASSENA MEMORIAL HOSPITAL,1138.0
160117,FINLEY HOSPITAL,1137.0
50111,TEMPLE COMMUNITY HOSPITAL,1137.0
200031,CARY MEDICAL CENTER,1136.0
200037,FRANKLIN MEMORIAL HOSPITAL,1135.0
450742,LAKE POINTE MEDICAL CENTER,1134.0
10086,NORTHWEST MEDICAL CENTER,1134.0
390163,ACMH HOSPITAL,1132.0
370089,TAHLEQUAH CITY HOSPITAL,1132.0
450678,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,1130.0
290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,1130.0
430091,BLACK HILLS SURGICAL HOSPITAL LLP,1128.0
520088,ST AGNES HOSPITAL,1128.0
50014,SUTTER AMADOR HOSPITAL,1126.0
150007,COMMUNITY HOWARD REGIONAL HEALTH INC,1126.0
140147,RICHLAND MEMORIAL HOSPITAL,1124.0
50378,PACIFICA HOSPITAL OF THE VALLEY,1124.0
50124,USC VERDUGO HILLS HOSPITAL,1124.0
330064,NEW YORK DOWNTOWN HOSPITAL,1123.0
150047,ST JOSEPH HOSPITAL,1123.0
170142,"VIA CHRISTI HOSPITAL MANHATTAN, INC",1122.0
390101,MEMORIAL HOSPITAL YORK,1121.0
230080,CENTRAL MICHIGAN COMMUNITY HOSPITAL,1121.0
360185,SALEM COMMUNITY HOSPITAL,1120.0
330276,NATHAN LITTAUER HOSPITAL,1119.0
100276,CORAL SPRINGS MEDICAL CENTER,1119.0
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,1119.0
390052,CLEARFIELD HOSPITAL,1118.0
390035,ST LUKE'S QUAKERTOWN HOSPITAL,1117.0
60124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,1117.0
330084,ALICE HYDE MEDICAL CENTER,1116.0
50688,SAINT LOUISE REGIONAL HOSPITAL,1111.0
310115,HACKETTSTOWN MEDICAL CENTER,1108.0
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,1103.0
50124,VERDUGO HILLS HOSPITAL,1103.0
150160,ORTHOINDY HOSPITAL,1103.0
340133,MARTIN GENERAL HOSPITAL,1102.0
340096,LEXINGTON MEMORIAL HOSPITAL INC,1101.0
10079,ATHENS-LIMESTONE HOSPITAL,1101.0
450828,CHRISTUS SPOHN HOSPITAL ALICE,1100.0
360080,EAST OHIO REGIONAL HOSPITAL,1099.0
520100,BELOIT MEMORIAL HOSPITAL,1096.0
280128,CHI HEALTH NEBRASKA HEART,1096.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,1095.0
280032,MARY LANNING MEMORIAL HOSPITAL,1094.0
240044,WINONA HEALTH SERVICES,1092.0
270057,BOZEMAN HEALTH DEACONESS HOSPITAL,1091.0
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,1085.0
150026,GOSHEN GENERAL HOSPITAL,1083.0
310069,SOUTH JERSEY HEALTHCARE-ELMER HOSPITAL,1083.0
10101,CITIZENS BAPTIST MEDICAL CENTER,1081.0
520088,ST AGNES HSPTL,1080.0
360089,MERCY TIFFIN HOSPITAL,1080.0
490038,SMYTH COUNTY COMMUNITY HOSPITAL,1080.0
260097,WESTERN MISSOURI MEDICAL CENTER,1078.0
230005,EMMA L BIXBY MEDICAL CENTER,1076.0
490092,SOUTHAMPTON MEMORIAL HOSPITAL,1075.0
110018,PIEDMONT NEWTON HOSPITAL,1075.0
420055,MARION REGIONAL HOSPITAL,1075.0
260057,CAMERON REGIONAL MEDICAL CENTER,1074.0
100055,FLORIDA HOSPITAL NORTH PINELLAS,1073.0
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,1073.0
370049,STILLWATER MEDICAL CENTER,1072.0
360115,UHHS BEDFORD MEDICAL CENTER,1071.0
520078,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL,1071.0
250050,OCH REGIONAL MEDICAL CENTER,1071.0
450754,HAMILTON GENERAL HOSPITAL,1067.0
150104,WITHAM HEALTH SERVICES,1067.0
20012,FAIRBANKS MEMORIAL HOSPITAL,1064.0
390154,ELK REGIONAL HEALTH CENTER,1063.0
260074,MOBERLY REGIONAL MEDICAL CENTER,1063.0
110115,ATLANTA MEDICAL CENTER,1063.0
390108,MONTGOMERY HOSPITAL,1061.0
50727,COMMUNITY HOSPITAL OF LONG BEACH,1060.0
370032,ALLIANCEHEALTH DEACONESS,1058.0
40042,CRITTENDEN MEMORIAL HOSPITAL,1058.0
370149,ST ANTHONY SHAWNEE HOSPITAL,1056.0
450465,MATAGORDA REGIONAL MEDICAL CENTER,1055.0
30117,VALLEY VIEW MEDICAL CENTER,1054.0
10054,PARKWAY MEDICAL CENTER,1053.0
280032,MARY LANNING HEALTHCARE,1052.0
50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,1051.0
50158,ENCINO HOSPITAL MEDICAL CENTER,1050.0
450154,VAL VERDE REGIONAL MEDICAL CENTER,1049.0
370040,EASTERN OKLAHOMA MEDICAL CENTER,1049.0
150001,JOHNSON MEMORIAL HOSPITAL,1045.0
520193,AURORA BAYCARE MED CTR,1044.0
340158,BRUNSWICK COMMUNITY HOSPITAL,1044.0
510047,FAIRMONT REGIONAL MEDICAL CENTER,1044.0
390198,MILLCREEK COMMUNITY HOSPITAL,1043.0
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA LLC,1043.0
420005,MCLEOD MEDICAL CENTER - DILLON,1042.0
440151,RIVER PARK HOSPITAL,1042.0
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,1041.0
240020,CAMBRIDGE MEDICAL CENTER,1041.0
440031,ROANE MEDICAL CENTER,1040.0
420064,LORIS COMMUNITY HOSPITAL,1039.0
260162,BARNES-JEWISH WEST COUNTY HOSPITAL,1036.0
310069,INSPIRA MEDICAL CENTER ELMER,1034.0
670060,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,1033.0
100055,HELEN ELLIS MEMORIAL HOSPITAL,1033.0
360259,BAY PARK COMMUNITY HOSPITAL,1032.0
500015,MULTICARE AUBURN MEDICAL CENTER,1031.0
140095,SAINT ANTHONY HOSPITAL,1031.0
210065,HOLY CROSS GERMANTOWN HOSPITAL,1031.0
450099,PAMPA REGIONAL MEDICAL CENTER,1028.0
50291,SUTTER SANTA ROSA REGIONAL HOSPITAL,1025.0
250096,CROSSGATES RIVER OAKS HOSPITAL,1025.0
210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,1024.0
390019,PALMERTON HOSPITAL,1023.0
340186,VIDANT BEAUFORT HOSPITAL,1022.0
260064,AUDRAIN MEDICAL CENTER,1020.0
150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,1017.0
290012,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,1017.0
50393,PIH HOSPITAL - DOWNEY,1015.0
670096,"BAY AREA REGIONAL MEDICAL CENTER, LLC",1014.0
250084,MERIT HEALTH NATCHEZ,1014.0
10007,MIZELL MEMORIAL HOSPITAL,1013.0
340153,PRESBYTERIAN-ORTHOPAEDIC HOSPITAL,1010.0
330002,PENINSULA HOSPITAL CENTER,1009.0
180069,WILLIAMSON ARH HOSPITAL,1009.0
50417,SUTTER COAST HOSPITAL,1008.0
360029,WOOD COUNTY HOSPITAL,1007.0
450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,1007.0
150059,RIVERVIEW HEALTH,1006.0
520045,THEDA CLARK MED CTR,1005.0
370166,WAGONER COMMUNITY HOSPITAL,1005.0
50684,MENIFEE VALLEY MEDICAL CENTER,1003.0
420101,COASTAL CAROLINA HOSPITAL,1003.0
490033,WARREN MEMORIAL HOSPITAL,1003.0
180064,SAINT JOSEPH MOUNT STERLING,1001.0
450530,MAINLAND MEDICAL CENTER,999.0
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,999.0
190099,AVOYELLES HOSPITAL,996.0
220019,HARRINGTON MEMORIAL HOSPITAL,996.0
150075,BLUFFTON REGIONAL MEDICAL CENTER,995.0
390072,BERWICK HOSPITAL CENTER,991.0
210030,CHESTER RIVER HOSPITAL CENTER,991.0
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,990.0
240019,ESSENTIA HEALTH DULUTH,990.0
340016,MEDWEST HARRIS,990.0
450832,CHRISTUS ST CATHERINE HOSPITAL,988.0
50131,NOVATO COMMUNITY HOSPITAL,986.0
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,981.0
440175,CROCKETT HOSPITAL,980.0
100014,BERT FISH MEDICAL CENTER,979.0
150069,KING'S DAUGHTERS' HEALTH,977.0
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,975.0
360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,974.0
420020,TIDELANDS HEALTH,971.0
100047,BAYFRONT HEALTH PUNTA GORDA,971.0
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",970.0
40137,ST VINCENT MEDICAL CENTER/NORTH,969.0
260116,MINERAL AREA REGIONAL MEDICAL CENTER,967.0
160001,MARSHALLTOWN MEDICAL & SURGICAL CENTER,966.0
370100,CHOCTAW MEMORIAL HOSPITAL,963.0
220098,NASHOBA VALLEY MEDICAL CENTER,961.0
490088,BEDFORD MEMORIAL HOSPITAL,961.0
450709,CHRISTUS ST JOHN HOSPITAL,961.0
340087,THE MCDOWELL HOSPITAL,957.0
100291,WUESTHOFF MEDICAL CENTER - MELBOURNE,957.0
50534,"JOHN F KENNEDY MEMORIAL HOSPITAL, INC",956.0
270057,BOZEMAN DEACONESS HOSPITAL,956.0
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,954.0
50292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,952.0
170023,ST CATHERINE HOSPITAL,952.0
110039,TRINITY HOSPITAL OF AUGUSTA,952.0
250072,MERIT HEALTH CENTRAL,951.0
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,949.0
100319,FLORIDA HOSPITAL WESLEY CHAPEL,949.0
250138,RIVER OAKS HOSPITAL,946.0
40051,DREW MEMORIAL HOSPITAL,945.0
110041,HABERSHAM COUNTY MEDICAL CTR,942.0
110163,PHOEBE NORTH,939.0
390030,LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE,938.0
440193,TENNOVA HEALTHCARE-LEBANON,937.0
390194,GNADEN HUETTEN MEMORIAL HOSPITAL,937.0
10099,D W MCMILLAN MEMORIAL HOSPITAL,936.0
140161,SAINT JAMES HOSPITAL,936.0
440084,SWEETWATER HOSPITAL ASSOCIATION,936.0
230005,PROMEDICA BIXBY HOSPITAL,932.0
370049,STILLWATER MEDICAL CENTER AUTHORITY,932.0
390048,GEISINGER-LEWISTOWN HOSPITAL,932.0
280128,NEBRASKA HEART HOSPITAL,928.0
450853,BAYLOR MEDICAL CENTER AT FRISCO,928.0
250025,GILMORE MEMORIAL HOSPITAL,927.0
420043,UPSTATE CAROLINA MEDICAL CENTER,925.0
360210,GRADY MEMORIAL HOSPITAL,914.0
670053,ST LUKE'S SUGAR LAND HOSPITAL,914.0
520208,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,913.0
310118,MEADOWLANDS HOSPITAL MEDICAL CENTER,913.0
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,911.0
370235,"ST JOHN BROKEN ARROW, INC",910.0
450654,STARR COUNTY MEMORIAL HOSPITAL,908.0
340016,HARRIS REGIONAL HOSPITAL,907.0
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,907.0
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,904.0
450289,HARRIS COUNTY HOSPITAL DISTRICT,903.0
500033,SAMARITAN HOSPITAL,903.0
530006,SHERIDAN MEMORIAL HOSPITAL,902.0
460015,LOGAN REGIONAL HOSPITAL,901.0
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,901.0
510077,WILLIAMSON MEMORIAL HOSPITAL,900.0
100276,BROWARD HEALTH CORAL SPRINGS,899.0
520202,ST CLARE'S HOSPITAL OF WESTON INC,897.0
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,896.0
370006,PONCA CITY MEDICAL CENTER,895.0
380021,TUALITY COMMUNITY HOSPITAL,894.0
280127,LINCOLN SURGICAL HOSPITAL,894.0
160032,SKIFF MEDICAL CENTER,892.0
490127,BUCHANAN GENERAL HOSPITAL,892.0
320065,LEA REGIONAL MEDICAL CENTER,892.0
140052,SAINT ANTHONY'S HEALTH CENTER,892.0
440194,HENDERSONVILLE MEDICAL CENTER,891.0
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,891.0
150176,KENTUCKIANA MEDICAL CENTER LLC,888.0
520189,AURORA MED CTR KENOSHA,888.0
670004,ST MARKS MEDICAL CENTER,886.0
50248,NATIVIDAD MEDICAL CENTER,886.0
360170,BERGER HOSPITAL,886.0
60054,COMMUNITY HOSPITAL,885.0
110051,UNION GENERAL HOSPITAL,883.0
140026,ST MARYS HOSPITAL,882.0
160104,UNITY POINT HEALTH TRINITY,882.0
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,881.0
360013,WILSON MEMORIAL HOSPITAL,880.0
510013,REYNOLDS MEMORIAL HOSPITAL,880.0
370004,INTEGRIS BAPTIST REG HEALTH CENTER,880.0
150072,MEMORIAL HOSPITAL,880.0
50575,TRI-CITY REGIONAL MEDICAL CENTER,878.0
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,875.0
60014,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER,875.0
360247,"WOODS AT PARKSIDE,THE",874.0
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,872.0
420038,LAURENS COUNTY HEALTHCARE SYSTEM,872.0
220019,HARRINGTON MEMORIAL HOSPITAL-1,872.0
50644,LOS ANGELES METROPOLITAN MEDICAL CTR,871.0
340119,CAROLINAS HEALTHCARE SYSTEM STANLY,871.0
110189,FANNIN REGIONAL HOSPITAL,869.0
230080,MCLAREN CENTRAL MICHIGAN,867.0
670080,SETON MEDICAL CENTER HARKER HEIGHTS,867.0
440137,HERITAGE MEDICAL CENTER,867.0
250077,WAYNE GENERAL HOSPITAL,866.0
230058,MUNSON HEALTHCARE GRAYLING HOSPITAL,865.0
450709,HOUSTON METHODIST ST JOHN HOSPITAL,864.0
390189,SHAMOKIN AREA COMMUNITY HOSPITAL,863.0
110046,WALTON REGIONAL MEDICAL CENTER,862.0
230037,HILLSDALE COMMUNITY HEALTH CENTER,861.0
150061,DAVIESS COMMUNITY HOSPITAL,859.0
360185,SALEM REGIONAL MEDICAL CENTER,857.0
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,856.0
520097,ST MARYS HSPTL MED CTR,855.0
250015,GRENADA LAKE MEDICAL CENTER,855.0
190250,LOUISIANA HEART HOSPITAL,852.0
520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,851.0
50301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,851.0
190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",850.0
30037,ST LUKE'S MEDICAL CENTER,850.0
490012,LEE REGIONAL MEDICAL CENTER,850.0
110153,PERRY HOSPITAL,850.0
370065,CRAIG GENERAL HOSPITAL,849.0
460023,AMERICAN FORK HOSPITAL,848.0
260102,TRUMAN MEDICAL CENTER LAKEWOOD,848.0
140275,GENESIS HEALTH SYSTEM,846.0
50110,LOMPOC VALLEY MEDICAL CENTER,845.0
320004,GERALD CHAMPION REGIONAL MEDICAL CENTE,845.0
10021,DALE MEDICAL CENTER,844.0
440083,JAMESTOWN REGIONAL MEDICAL CENTER,844.0
230133,OTSEGO MEMORIAL HOSPITAL,843.0
410005,OUR LADY OF FATIMA HOSPITAL,842.0
140059,JERSEY COMMUNITY HOSPITAL,842.0
370020,VALLEY VIEW REGIONAL HOSPITAL,841.0
60028,SAINT JOSEPH HOSPITAL,840.0
670060,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,840.0
60036,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,836.0
180066,LOGAN MEMORIAL HOSPITAL,833.0
170175,WESTERN PLAINS MEDICAL COMPLEX,833.0
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,833.0
340049,NORTH CAROLINA SPECIALTY HOSPITAL,830.0
520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,830.0
240064,GRAND ITASCA CLINIC AND HOSPITAL,829.0
180049,PATTIE A CLAY REGIONAL MEDICAL CENTER,827.0
250117,HIGHLAND COMMUNITY  HOSPITAL,827.0
190242,ST ELIZABETH HOSPITAL,826.0
240076,BUFFALO HOSPITAL,825.0
160122,FORT MADISON COMMUNITY HOSPITAL,823.0
50296,HAZEL HAWKINS MEMORIAL HOSPITAL,823.0
190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,823.0
450289,HARRIS HEALTH SYSTEM,821.0
440067,LAKEWAY REGIONAL HOSPITAL,818.0
320083,HEART HOSPITAL OF NEW MEXICO,818.0
360270,MERCY HOSPITAL OF DEFIANCE,818.0
50589,PLACENTIA LINDA HOSPITAL,814.0
370048,MCCURTAIN MEMORIAL HOSPITAL,809.0
50357,GOLETA VALLEY COTTAGE HOSPITAL,809.0
670073,METHODIST HOSPITAL FOR SURGERY,807.0
160104,TRINITY BETTENDORF,806.0
450827,KELL WEST REGIONAL HOSPITAL,806.0
360101,HURON HOSPITAL,806.0
520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,806.0
100200,BROWARD HEALTH IMPERIAL POINT MEDICAL CENTER,805.0
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",805.0
340038,BEAUFORT COUNTY MEDICAL CENTER,804.0
390325,OSS ORTHOPAEDIC HOSPITAL,800.0
250124,MAGEE GENERAL HOSPITAL,800.0
390160,CANONSBURG GENERAL HOSPITAL,799.0
230100,TAWAS ST JOSEPH HOSPITAL,799.0
50140,KAISER FOUNDATION HOSPITAL FONTANA,799.0
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,798.0
360197,MARY RUTAN HOSPITAL,798.0
370020,MERCY HOSPITAL ADA,798.0
190044,AMERICAN LEGION HOSPITAL,796.0
190202,OCHSNER MEDICAL CENTER - BATON ROUGE,795.0
140151,SACRED HEART HOSPITAL,794.0
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,794.0
160008,KEOKUK AREA HOSPITAL,793.0
520113,BAY AREA MEDICAL CENTER,793.0
230241,ST JOHN RIVER DISTRICT HOSPITAL,792.0
240117,MAYO CLINIC HEALTH SYSTEM - AUSTIN,792.0
450867,SETON  NORTHWEST HOSPITAL,792.0
50301,UKIAH VALLEY MEDICAL CENTER,792.0
520063,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND,790.0
330079,ADIRONDACK MEDICAL CENTER,790.0
180095,CRITTENDEN HEALTH SYSTEM,788.0
520048,MERCY MED CTR OF OSHKOSH,788.0
50016,ARROYO GRANDE COMMUNITY HOSPITAL,786.0
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,782.0
390194,BLUE MOUNTAIN HOSPITAL-GNADEN HUETTEN CAMPUS,782.0
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,780.0
390039,SOMERSET HOSPITAL,780.0
380001,MID-COLUMBIA MEDICAL CENTER,779.0
260024,TEXAS COUNTY MEMORIAL HOSPITAL,778.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,777.0
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,777.0
370206,OKLAHOMA SPINE HOSPITAL,777.0
190278,SPECIALISTS HOSPITAL SHREVEPORT,775.0
30107,ARIZONA SPINE AND JOINT HOSPITAL,775.0
100200,BROWARD HEALTH IMPERIAL POINT,775.0
100255,TOWN & COUNTRY HOSPITAL,774.0
510030,DAVIS MEDICAL CENTER,774.0
10025,GEORGE H. LANIER MEMORIAL HOSPITAL,772.0
520071,FORT HEALTHCARE,770.0
440227,TRISTAR STONECREST MEDICAL CENTER,768.0
10157,SHOALS HOSPITAL,767.0
190202,OCHSNER MEDICAL CENTER-BATON ROUGE,764.0
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,764.0
340159,PERSON MEMORIAL HOSPITAL,763.0
520063,ST JOSEPHS COM HSPTL WEST BEND,762.0
110044,PHOEBE SUMTER MEDICAL CENTER,762.0
230118,HURON MEDICAL CENTER,762.0
230259,ST JOSEPH MERCY CHELSEA,761.0
520035,AURORA SHEBOYGAN MEM MED CTR,758.0
40011,"JOHN ED CHAMBERS MEM HOSP, INC",755.0
270023,COMMUNITY MEDICAL CENTER,755.0
140089,MC DONOUGH DISTRICT HOSPITAL,755.0
360032,GRAND LAKE HEALTH SYSTEM,754.0
50537,SUTTER DAVIS HOSPITAL,754.0
40085,HELENA REGIONAL MEDICAL CENTER,754.0
390101,MEMORIAL HOSPITAL,753.0
330088,EASTERN LONG ISLAND HOSPITAL,751.0
240069,OWATONNA HOSPITAL,750.0
390217,EXCELA HEALTH FRICK HOSPITAL,750.0
50758,MONTCLAIR HOSPITAL MEDICAL CENTER,749.0
10069,MEDICAL CENTER BARBOUR,749.0
520009,ST ELIZABETH HSPTL,747.0
520102,AURORA LAKELAND MED CTR,746.0
320016,GILA REGIONAL MEDICAL CENTER,744.0
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,741.0
180138,BAPTIST HOSPITAL NORTHEAST,740.0
190274,OCHSNER MEDICAL CENTER KENNER,740.0
390314,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,740.0
10112,BRYAN W WHITFIELD MEM HOSP INC,739.0
190034,ABBEVILLE GENERAL HOSPITAL,739.0
420103,PELHAM MEDICAL CENTER,734.0
20024,CENTRAL PENINSULA GENERAL HOSPITAL,734.0
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,734.0
10062,WIREGRASS MEDICAL CENTER,734.0
520059,AURORA MEMORIAL HSPTL BURLINGTON,734.0
420033,GREER MEMORIAL HOSPITAL,734.0
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,729.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,729.0
450565,PALO PINTO GENERAL HOSPITAL,728.0
50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,726.0
10126,TROY REGIONAL MEDICAL CENTER,726.0
180049,BAPTIST HEALTH RICHMOND,726.0
40067,MAGNOLIA HOSPITAL,726.0
310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,726.0
390056,J C BLAIR MEMORIAL HOSPITAL,723.0
510033,ST JOSEPHS HEALTHCARE SYSTEM,723.0
510085,CAMC TEAYS VALLEY HOSPITAL,723.0
510038,STONEWALL JACKSON MEM HOSP,722.0
460013,MOUNTAIN VIEW HOSPITAL,721.0
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,721.0
520044,ST NICHOLAS HOSPITAL,721.0
450597,CUERO COMMUNITY HOSPITAL,720.0
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,720.0
50279,HI-DESERT MEDICAL CENTER,720.0
180149,WESTLAKE REGIONAL HOSPITAL,718.0
520009,ST ELIZABETH HOSPITAL,717.0
420033,GHS GREER MEMORIAL HOSPITAL,716.0
180016,JEWISH HOSPITAL - SHELBYVILLE,716.0
170014,RANSOM MEMORIAL HOSPITAL,716.0
370054,GRADY MEMORIAL HOSPITAL,715.0
670098,RESOLUTE HEALTH HOSPITAL,714.0
